CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
15434,8,55,1041.48,5,3,4,534,12,Platinum,0,red
15435,22,29,149.29,4,2,1,421,7,Silver,1,green
15436,12,329,1122.53,5,5,4,554,14,Diamond,2,blue
15437,262,45,200.16,1,3,1,131,5,Basic,1,green
15438,131,25,156.58,2,2,1,221,5,Basic,1,green
15440,54,62,383.68,3,4,2,342,9,Gold,0,red
15442,248,2,594,1,1,3,113,5,Basic,1,green
15443,1,382,3236.91,5,5,5,555,15,Diamond,2,blue
15444,9,219,1418.26,5,5,4,554,14,Diamond,2,blue
15445,264,5,113.5,1,1,1,111,3,Basic,1,green
15447,330,9,155.17,1,1,1,111,3,Basic,1,green
15448,312,28,494.64,1,2,3,123,6,Silver,1,green
15449,26,60,974.52,4,4,4,444,12,Platinum,0,red
15450,30,30,429.84,4,3,2,432,9,Gold,0,red
15452,29,58,538.73,4,3,3,433,10,Gold,0,red
15453,1,286,1388.37,5,5,4,554,14,Diamond,2,blue
15454,362,25,179.1,1,2,1,121,4,Basic,1,green
15456,283,60,447.22,1,4,2,142,7,Silver,0,red
15457,262,58,237.07,1,3,1,131,5,Basic,1,green
15458,25,7,161.64,4,1,1,411,6,Silver,1,green
15460,354,58,216.76,1,3,1,131,5,Basic,1,green
15462,94,11,234.6,2,1,1,211,4,Basic,1,green
15463,29,7,126.14,4,1,1,411,6,Silver,1,green
15464,338,157,1048.85,1,5,4,154,10,Gold,0,red
15465,19,97,7354.62,4,4,5,445,13,Platinum,2,blue
15466,85,57,334.53,2,3,2,232,7,Silver,0,red
15467,9,52,524.88,5,3,3,533,11,Platinum,0,red
15468,51,24,467.51,3,2,3,323,8,Silver,0,red
15469,50,24,538.55,3,2,3,323,8,Silver,0,red
15471,2,77,469.48,5,4,3,543,12,Platinum,2,blue
15472,113,76,371.56,2,4,2,242,8,Silver,0,red
15473,14,11,1771.2,4,1,4,414,9,Gold,0,red
15475,77,29,454.11,2,2,2,222,6,Silver,0,red
15478,40,46,1441.42,3,3,4,334,10,Gold,0,red
15482,15,98,11054.96,4,4,5,445,13,Platinum,2,blue
15483,161,88,233.81,2,4,1,241,7,Silver,0,red
15484,1,188,3594.31,5,5,5,555,15,Diamond,2,blue
15485,30,86,2575,4,4,5,445,13,Platinum,0,red
15488,92,2,91.32,2,1,1,211,4,Basic,1,green
15489,22,50,1134.28,4,3,4,434,11,Platinum,0,red
15491,95,154,3100.09,2,5,5,255,12,Platinum,0,red
15492,28,35,659.46,4,3,3,433,10,Gold,0,red
15493,32,297,2001.8,4,5,5,455,14,Diamond,2,blue
15494,21,125,1299.23,4,5,4,454,13,Platinum,0,red
15497,17,15,1262.2,4,2,4,424,10,Gold,0,red
15498,2,512,13316.4,5,5,5,555,15,Diamond,2,blue
15500,8,68,1131.56,5,4,4,544,13,Platinum,2,blue
15502,15,213,10384.93,4,5,5,455,14,Diamond,2,blue
15503,362,70,147.09,1,4,1,141,6,Silver,1,green
15504,81,13,52.83,2,1,1,211,4,Basic,1,green
15505,52,97,3610.96,3,4,5,345,12,Platinum,0,red
15506,22,164,979.26,4,5,4,454,13,Platinum,0,red
15507,171,46,492.36,2,3,3,233,8,Silver,0,red
15508,189,92,1000.27,1,4,4,144,9,Gold,0,red
15510,330,1,250,1,1,2,112,4,Basic,1,green
15511,11,160,909.23,5,5,4,554,14,Diamond,2,blue
15512,155,7,121,2,1,1,211,4,Basic,1,green
15513,33,308,14758.22,3,5,5,355,13,Platinum,2,blue
15514,12,178,4139.46,5,5,5,555,15,Diamond,2,blue
15516,44,15,62.43,3,2,1,321,6,Silver,1,green
15517,233,27,267.03,1,2,2,122,5,Basic,1,green
15518,64,214,1942.45,3,5,4,354,12,Platinum,0,red
15520,1,18,343.5,5,2,2,522,9,Gold,2,blue
15521,40,185,3000.2,3,5,5,355,13,Platinum,2,blue
15522,32,57,398.84,4,3,2,432,9,Gold,0,red
15523,84,10,412.01,2,1,2,212,5,Basic,1,green
15524,24,1,440,4,1,2,412,7,Silver,1,green
15525,2,178,825.92,5,5,3,553,13,Platinum,2,blue
15526,33,4,148.44,3,1,1,311,5,Basic,1,green
15527,18,163,2429.78,4,5,5,455,14,Diamond,2,blue
15528,254,26,229.33,1,2,1,121,4,Basic,1,green
15529,22,672,3995.23,4,5,5,455,14,Diamond,2,blue
15530,21,108,1502.35,4,4,4,444,12,Platinum,0,red
15531,8,228,2007.44,5,5,5,555,15,Diamond,2,blue
15532,25,256,1580.93,4,5,4,454,13,Platinum,2,blue
15533,19,83,807.57,4,4,3,443,11,Platinum,0,red
15535,173,75,536.4,2,4,3,243,9,Gold,0,red
15537,163,24,110.92,2,2,1,221,5,Basic,1,green
15539,7,41,538.46,5,3,3,533,11,Platinum,0,red
15540,11,15,213.3,5,2,1,521,8,Silver,1,green
15541,114,29,85.13,2,2,1,221,5,Basic,1,green
15543,288,28,127.86,1,2,1,121,4,Basic,1,green
15544,9,259,3546.71,5,5,5,555,15,Diamond,2,blue
15545,54,81,292.72,3,4,2,342,9,Gold,0,red
15547,7,702,4954.84,5,5,5,555,15,Diamond,2,blue
15549,77,115,1693.26,2,4,4,244,10,Gold,0,red
15550,4,61,575.63,5,4,3,543,12,Platinum,2,blue
15551,36,29,436.06,3,2,2,322,7,Silver,0,red
15552,217,17,90.12,1,2,1,121,4,Basic,1,green
15553,60,56,437.23,3,3,2,332,8,Silver,0,red
15554,277,14,217.2,1,2,1,121,4,Basic,1,green
15555,12,899,4805.17,5,5,5,555,15,Diamond,2,blue
15556,24,31,279.77,4,3,2,432,9,Gold,0,red
15557,28,20,473.65,4,2,3,423,9,Gold,0,red
15561,11,27,800.59,5,2,3,523,10,Gold,0,red
15562,351,1,134.55,1,1,1,111,3,Basic,1,green
15563,22,113,1400.44,4,4,4,444,12,Platinum,0,red
15565,50,8,173.16,3,1,1,311,5,Basic,1,green
15567,18,7,186.01,4,1,1,411,6,Silver,1,green
15568,2,53,758.29,5,3,3,533,11,Platinum,2,blue
15569,103,31,1375.71,2,3,4,234,9,Gold,0,red
15570,7,323,4165.52,5,5,5,555,15,Diamond,2,blue
15571,11,57,650.43,5,3,3,533,11,Platinum,0,red
15572,4,215,2552.86,5,5,5,555,15,Diamond,2,blue
15573,31,104,607.45,4,4,3,443,11,Platinum,0,red
15574,177,168,702.25,2,5,3,253,10,Gold,0,red
15576,37,45,940.67,3,3,4,334,10,Gold,0,red
15577,151,39,258.88,2,3,2,232,7,Silver,1,green
15578,162,13,127.1,2,1,1,211,4,Basic,1,green
15579,68,51,348.6,3,3,2,332,8,Silver,0,red
15581,120,150,3679.97,2,5,5,255,12,Platinum,0,red
15582,24,44,682.91,4,3,3,433,10,Gold,0,red
15584,23,123,725.11,4,5,3,453,12,Platinum,0,red
15585,176,31,455.3,2,3,2,232,7,Silver,1,green
15587,50,9,913.68,3,1,4,314,8,Silver,1,green
15589,255,29,478.53,1,2,3,123,6,Silver,1,green
15592,46,24,388.58,3,2,2,322,7,Silver,0,red
15593,70,5,199.8,3,1,1,311,5,Basic,1,green
15594,15,103,1771.78,4,4,4,444,12,Platinum,2,blue
15596,100,77,1406.59,2,4,4,244,10,Gold,0,red
15597,35,22,324.57,3,2,2,322,7,Silver,1,green
15598,53,14,240.68,3,2,1,321,6,Silver,1,green
15599,26,52,761.74,4,3,3,433,10,Gold,0,red
15601,11,410,6776.56,5,5,5,555,15,Diamond,2,blue
15602,8,47,1297.87,5,3,4,534,12,Platinum,2,blue
15603,78,2,48.48,2,1,1,211,4,Basic,1,green
15604,52,17,216.39,3,2,1,321,6,Silver,1,green
15605,36,67,1198.23,3,4,4,344,11,Platinum,0,red
15606,61,77,2920.16,3,4,5,345,12,Platinum,0,red
15607,336,13,104.76,1,1,1,111,3,Basic,1,green
15608,28,60,1093.68,4,4,4,444,12,Platinum,0,red
15609,184,16,298.48,1,2,2,122,5,Basic,1,green
15610,51,6,112.46,3,1,1,311,5,Basic,1,green
15611,9,43,1591.45,5,3,4,534,12,Platinum,2,blue
15612,36,6,195.15,3,1,1,311,5,Basic,1,green
15615,10,423,10399.74,5,5,5,555,15,Diamond,2,blue
15618,32,45,776.851,4,3,3,433,10,Gold,0,red
15619,10,3,336.4,5,1,2,512,8,Silver,1,green
15620,56,100,1553.18,3,4,4,344,11,Platinum,0,red
15621,4,16,1293.03,5,2,4,524,11,Platinum,0,red
15622,43,185,3709.56,3,5,5,355,13,Platinum,2,blue
15623,141,19,301.03,2,2,2,222,6,Silver,1,green
15624,116,34,588.13,2,3,3,233,8,Silver,0,red
15625,103,64,1534.26,2,4,4,244,10,Gold,0,red
15626,74,49,675.8,2,3,3,233,8,Silver,0,red
15628,4,155,2870.24,5,5,5,555,15,Diamond,2,blue
15630,45,60,1186.35,3,4,4,344,11,Platinum,0,red
15632,15,167,3285.31,4,5,5,455,14,Diamond,2,blue
15634,17,15,243.55,4,2,2,422,8,Silver,1,green
15636,89,25,724.76,2,2,3,223,7,Silver,0,red
15637,52,15,223.36,3,2,1,321,6,Silver,1,green
15639,134,25,425.32,2,2,2,222,6,Silver,1,green
15640,4,484,12515.66,5,5,5,555,15,Diamond,2,blue
15641,105,119,1887.2,2,4,4,244,10,Gold,0,red
15643,191,33,664,1,3,3,133,7,Silver,0,red
15644,166,238,813,2,5,3,253,10,Gold,0,red
15645,18,52,612.01,4,3,3,433,10,Gold,0,red
15646,157,35,447.64,2,3,2,232,7,Silver,0,red
15648,204,25,657.35,1,2,3,123,6,Silver,1,green
15649,336,2,816,1,1,3,113,5,Basic,1,green
15651,36,32,646.3,3,3,3,333,9,Gold,0,red
15652,91,21,337.74,2,2,2,222,6,Silver,1,green
15653,92,6,877.44,2,1,3,213,6,Silver,1,green
15654,9,21,922.53,5,2,4,524,11,Platinum,0,red
15655,243,34,560.67,1,3,3,133,7,Silver,0,red
15656,45,47,748.5,3,3,3,333,9,Gold,0,red
15657,22,1,30,4,1,1,411,6,Silver,1,green
15658,190,48,1024.1,1,3,4,134,8,Silver,0,red
15659,43,11,306.45,3,1,2,312,6,Silver,1,green
15660,25,90,1600.86,4,4,4,444,12,Platinum,0,red
15661,317,5,309.8,1,1,2,112,4,Basic,1,green
15663,106,9,138.14,2,1,1,211,4,Basic,1,green
15664,50,17,386.43,3,2,2,322,7,Silver,1,green
15665,168,116,2242.01,2,4,5,245,11,Platinum,0,red
15667,39,13,301.32,3,1,2,312,6,Silver,1,green
15668,217,1,76.32,1,1,1,111,3,Basic,1,green
15669,40,33,684.34,3,3,3,333,9,Gold,0,red
15670,296,12,173.05,1,1,1,111,3,Basic,1,green
15671,18,78,2657.13,4,4,5,445,13,Platinum,2,blue
15673,88,155,2881.02,2,5,5,255,12,Platinum,0,red
15674,73,114,2446.6,2,4,5,245,11,Platinum,0,red
15675,81,21,323.69,2,2,2,222,6,Silver,1,green
15676,18,202,3435.76,4,5,5,455,14,Diamond,2,blue
15677,49,33,657.23,3,3,3,333,9,Gold,0,red
15678,52,12,352.7,3,1,2,312,6,Silver,1,green
15679,24,110,781.28,4,4,3,443,11,Platinum,0,red
15680,9,78,1333.68,5,4,4,544,13,Platinum,2,blue
15681,25,53,1426.16,4,3,4,434,11,Platinum,0,red
15683,117,10,193.75,2,1,1,211,4,Basic,1,green
15687,8,166,2993.1,5,5,5,555,15,Diamond,2,blue
15689,119,9,254.1,2,1,2,212,5,Basic,1,green
15690,4,19,239.76,5,2,1,521,8,Silver,0,red
15691,252,2,136.8,1,1,1,111,3,Basic,1,green
15692,28,12,191.04,4,1,1,411,6,Silver,1,green
15694,1,78,6479.4,5,4,5,545,14,Diamond,2,blue
15695,266,22,409.98,1,2,2,122,5,Basic,1,green
15696,33,171,2736.46,3,5,5,355,13,Platinum,2,blue
15699,17,18,309.65,4,2,2,422,8,Silver,0,red
15700,172,86,696.68,2,4,3,243,9,Gold,0,red
15701,2,237,1542.14,5,5,4,554,14,Diamond,2,blue
15703,264,5,211.5,1,1,1,111,3,Basic,1,green
15704,140,117,2293.62,2,4,5,245,11,Platinum,0,red
15705,201,6,143.1,1,1,1,111,3,Basic,1,green
15706,63,55,1060.56,3,3,4,334,10,Gold,0,red
15707,35,214,945.58,3,5,4,354,12,Platinum,0,red
15708,40,288,3364.24,3,5,5,355,13,Platinum,2,blue
15709,283,6,133.25,1,1,1,111,3,Basic,1,green
15712,9,53,1072.36,5,3,4,534,12,Platinum,0,red
15713,143,19,356.7,2,2,2,222,6,Silver,1,green
15714,11,35,330.88,5,3,2,532,10,Gold,0,red
15716,145,118,1118.81,2,4,4,244,10,Gold,0,red
15717,234,7,150.3,1,1,1,111,3,Basic,1,green
15719,32,937,5045.61,4,5,5,455,14,Diamond,2,blue
15720,24,128,598.73,4,5,3,453,12,Platinum,0,red
15721,11,91,507.08,5,4,3,543,12,Platinum,0,red
15722,35,69,2222.56,3,4,5,345,12,Platinum,0,red
15723,364,41,203.1,1,3,1,131,5,Basic,1,green
15724,201,11,218.25,1,1,1,111,3,Basic,1,green
15725,15,32,415.25,4,3,2,432,9,Gold,0,red
15727,16,302,5178.96,4,5,5,455,14,Diamond,2,blue
15729,212,5,85,1,1,1,111,3,Basic,1,green
15730,65,70,1120.88,3,4,4,344,11,Platinum,0,red
15732,212,14,294.12,1,2,2,122,5,Basic,1,green
15733,282,10,162.3,1,1,1,111,3,Basic,1,green
15734,114,26,1339.45,2,2,4,224,8,Silver,0,red
15737,14,72,1205.12,4,4,4,444,12,Platinum,0,red
15738,18,173,4812.42,4,5,5,455,14,Diamond,2,blue
15739,66,8,449.12,3,1,2,312,6,Silver,1,green
15740,49,9,154.88,3,1,1,311,5,Basic,1,green
15743,16,88,784.46,4,4,3,443,11,Platinum,0,red
15744,77,3,34.8,2,1,1,211,4,Basic,1,green
15745,19,62,1094.59,4,4,4,444,12,Platinum,0,red
15746,134,28,196.88,2,2,1,221,5,Basic,1,green
15747,12,93,974.04,5,4,4,544,13,Platinum,0,red
15748,40,21,149.31,3,2,1,321,6,Silver,1,green
15749,235,10,44534.3,1,1,5,115,7,Silver,0,red
15750,2,293,2465.48,5,5,5,555,15,Diamond,2,blue
15752,39,411,2637.38,3,5,5,355,13,Platinum,2,blue
15753,304,1,79.2,1,1,1,111,3,Basic,1,green
15754,51,28,458.57,3,2,2,322,7,Silver,0,red
15755,10,141,2364.25,5,5,5,555,15,Diamond,2,blue
15756,61,192,532.96,3,5,3,353,11,Platinum,0,red
15757,65,45,714.42,3,3,3,333,9,Gold,0,red
15758,24,9,205.25,4,1,1,411,6,Silver,1,green
15759,218,7,253.04,1,1,2,112,4,Basic,1,green
15762,65,37,583.75,3,3,3,333,9,Gold,0,red
15763,31,61,1086.92,4,4,4,444,12,Platinum,0,red
15764,88,180,3279.97,2,5,5,255,12,Platinum,0,red
15766,64,11,315.06,3,1,2,312,6,Silver,1,green
15768,115,27,621.83,2,2,3,223,7,Silver,0,red
15769,7,130,56252.72,5,5,5,555,15,Diamond,2,blue
15773,5,10,635.68,5,1,3,513,9,Gold,0,red
15774,68,25,270.8,3,2,2,322,7,Silver,1,green
15775,245,7,104.9,1,1,1,111,3,Basic,1,green
15776,133,18,241.62,2,2,1,221,5,Basic,1,green
15777,241,21,1047.11,1,2,4,124,7,Silver,0,red
15780,183,29,475.28,1,2,3,123,6,Silver,1,green
15781,25,20,345.46,4,2,2,422,8,Silver,0,red
15782,9,43,2614.74,5,3,5,535,13,Platinum,2,blue
15783,10,14,246.3,5,2,2,522,9,Gold,1,green
15785,32,83,2328.97,4,4,5,445,13,Platinum,0,red
15786,46,267,4932.2,3,5,5,355,13,Platinum,2,blue
15787,26,206,948.05,4,5,4,454,13,Platinum,0,red
15789,358,25,351.3,1,2,2,122,5,Basic,1,green
15790,10,35,220.85,5,3,1,531,9,Gold,0,red
15791,43,75,1612.69,3,4,4,344,11,Platinum,0,red
15793,14,12,965.61,4,1,4,414,9,Gold,0,red
15795,149,42,610.01,2,3,3,233,8,Silver,0,red
15796,1,133,2711.56,5,5,5,555,15,Diamond,2,blue
15797,113,8,2207.4,2,1,5,215,8,Silver,0,red
15799,75,98,884.14,2,4,3,243,9,Gold,0,red
15800,107,119,699.08,2,4,3,243,9,Gold,0,red
15801,46,64,1063.95,3,4,4,344,11,Platinum,0,red
15802,142,1,451.42,2,1,2,212,5,Basic,1,green
15803,51,8,415.82,3,1,2,312,6,Silver,1,green
15804,1,263,4206.39,5,5,5,555,15,Diamond,2,blue
15805,23,301,5528.48,4,5,5,455,14,Diamond,2,blue
15806,46,31,784.58,3,3,3,333,9,Gold,0,red
15807,50,48,903.9,3,3,4,334,10,Gold,0,red
15808,306,208,3734.97,1,5,5,155,11,Platinum,0,red
15809,36,35,515.77,3,3,3,333,9,Gold,0,red
15810,78,89,1391.98,2,4,4,244,10,Gold,0,red
15811,22,133,2218.62,4,5,5,455,14,Diamond,2,blue
15812,107,41,1801.14,2,3,4,234,9,Gold,0,red
15813,207,40,1303.91,1,3,4,134,8,Silver,0,red
15814,16,72,1945.33,4,4,4,444,12,Platinum,2,blue
15815,63,49,2100.6,3,3,5,335,11,Platinum,0,red
15819,49,123,1905.45,3,5,4,354,12,Platinum,0,red
15820,319,17,206.98,1,2,1,121,4,Basic,1,green
15821,44,62,570.96,3,4,3,343,10,Gold,0,red
15822,3,33,885.47,5,3,3,533,11,Platinum,2,blue
15823,372,1,15,1,1,1,111,3,Basic,1,green
15825,172,20,532.94,2,2,3,223,7,Silver,1,green
15826,56,68,1654.31,3,4,4,344,11,Platinum,0,red
15827,73,115,1836.09,2,4,4,244,10,Gold,0,red
15829,99,51,636.14,2,3,3,233,8,Silver,0,red
15830,37,39,576,3,3,3,333,9,Gold,0,red
15831,58,68,801.76,3,4,3,343,10,Gold,0,red
15832,254,54,836.79,1,3,3,133,7,Silver,0,red
15834,70,273,2233.75,3,5,5,355,13,Platinum,0,red
15835,44,50,954.09,3,3,4,334,10,Gold,0,red
15836,50,10,137.37,3,1,1,311,5,Basic,1,green
15837,64,24,391.98,3,2,2,322,7,Silver,1,green
15838,11,167,33643.08,5,5,5,555,15,Diamond,2,blue
15839,33,62,1048.49,3,4,4,344,11,Platinum,0,red
15840,58,27,355.56,3,2,2,322,7,Silver,0,red
15841,72,47,1224.06,2,3,4,234,9,Gold,0,red
15843,303,8,118.95,1,1,1,111,3,Basic,1,green
15844,46,11,130.74,3,1,1,311,5,Basic,1,green
15845,17,138,3711.77,4,5,5,455,14,Diamond,2,blue
15847,38,22,389.27,3,2,2,322,7,Silver,0,red
15850,19,97,238.85,4,4,1,441,9,Gold,0,red
15852,186,22,160.71,1,2,1,121,4,Basic,1,green
15853,51,30,110.8,3,3,1,331,7,Silver,1,green
15854,4,140,2974.65,5,5,5,555,15,Diamond,2,blue
15855,136,80,712.24,2,4,3,243,9,Gold,0,red
15856,4,645,16387.57,5,5,5,555,15,Diamond,2,blue
15857,18,14,297,4,2,2,422,8,Silver,1,green
15858,15,191,1438.85,4,5,4,454,13,Platinum,2,blue
15860,40,142,977.21,3,5,4,354,12,Platinum,0,red
15861,12,546,3165.36,5,5,5,555,15,Diamond,2,blue
15862,8,147,832.88,5,5,3,553,13,Platinum,2,blue
15863,25,18,68.84,4,2,1,421,7,Silver,1,green
15864,22,20,1936.32,4,2,4,424,10,Gold,0,red
15865,40,40,895.13,3,3,3,333,9,Gold,0,red
15866,101,45,230.53,2,3,1,231,6,Silver,1,green
15867,5,461,3812.64,5,5,5,555,15,Diamond,2,blue
15869,277,15,149.64,1,2,1,121,4,Basic,1,green
15870,32,76,354.09,4,4,2,442,10,Gold,0,red
15872,14,128,360.93,4,5,2,452,11,Platinum,0,red
15874,63,120,4405.88,3,4,5,345,12,Platinum,0,red
15877,1,129,493.28,5,5,3,553,13,Platinum,2,blue
15880,369,105,343.28,1,4,2,142,7,Silver,0,red
15881,312,29,501.39,1,2,3,123,6,Silver,1,green
15882,198,23,516.36,1,2,3,123,6,Silver,1,green
15883,2,49,396.48,5,3,2,532,10,Gold,2,blue
15885,92,18,379.35,2,2,2,222,6,Silver,1,green
15886,60,12,181.09,3,1,1,311,5,Basic,1,green
15888,80,12,168.31,2,1,1,211,4,Basic,1,green
15889,156,93,446.87,2,4,2,242,8,Silver,0,red
15891,226,62,524.52,1,4,3,143,8,Silver,0,red
15894,253,41,263.55,1,3,2,132,6,Silver,1,green
15895,149,11,179.17,2,1,1,211,4,Basic,1,green
15897,194,24,222.05,1,2,1,121,4,Basic,1,green
15898,1,86,1388.88,5,4,4,544,13,Platinum,2,blue
15899,368,4,56.25,1,1,1,111,3,Basic,1,green
15900,23,51,351.11,4,3,2,432,9,Gold,0,red
15901,16,116,363.88,4,4,2,442,10,Gold,0,red
15903,9,74,5126.76,5,4,5,545,14,Diamond,2,blue
15904,8,30,164.68,5,3,1,531,9,Gold,0,red
15906,19,150,1567.69,4,5,4,454,13,Platinum,2,blue
15907,3,249,967.45,5,5,4,554,14,Diamond,2,blue
15909,173,7,191.94,2,1,1,211,4,Basic,1,green
15910,1,267,1232.18,5,5,4,554,14,Diamond,2,blue
15912,178,19,264.62,2,2,2,222,6,Silver,1,green
15916,16,155,1528.09,4,5,4,454,13,Platinum,2,blue
15917,247,12,123.1,1,1,1,111,3,Basic,1,green
15918,190,40,334.23,1,3,2,132,6,Silver,1,green
15919,19,143,639.89,4,5,3,453,12,Platinum,0,red
15920,154,60,167.5,2,4,1,241,7,Silver,1,green
15921,172,25,336.03,2,2,2,222,6,Silver,1,green
15922,373,11,369.5,1,1,2,112,4,Basic,1,green
15923,372,21,127.08,1,2,1,121,4,Basic,1,green
15925,194,12,207.15,1,1,1,111,3,Basic,1,green
15930,67,21,426.63,3,2,2,322,7,Silver,1,green
15932,4,115,2495.87,5,4,5,545,14,Diamond,2,blue
15933,21,74,1107.46,4,4,4,444,12,Platinum,0,red
15935,239,12,416.86,1,1,2,112,4,Basic,1,green
15937,64,7,145.35,3,1,1,311,5,Basic,1,green
15938,112,18,404.58,2,2,2,222,6,Silver,1,green
15939,89,76,6115.01,2,4,5,245,11,Platinum,0,red
15940,311,1,35.8,1,1,1,111,3,Basic,1,green
15942,133,14,337.44,2,2,2,222,6,Silver,1,green
15944,276,6,325.1,1,1,2,112,4,Basic,1,green
15945,365,2,181,1,1,1,111,3,Basic,1,green
15947,82,29,1708.24,2,2,4,224,8,Silver,0,red
15948,8,60,955.24,5,4,4,544,13,Platinum,0,red
15949,16,19,364.72,4,2,2,422,8,Silver,0,red
15950,31,98,1765.51,4,4,4,444,12,Platinum,0,red
15951,8,41,708.22,5,3,3,533,11,Platinum,0,red
15952,33,91,806.57,3,4,3,343,10,Gold,0,red
15953,15,98,1659.38,4,4,4,444,12,Platinum,2,blue
15955,24,183,4416.26,4,5,5,455,14,Diamond,2,blue
15957,31,42,428.89,4,3,2,432,9,Gold,0,red
15958,74,7,104.35,2,1,1,211,4,Basic,1,green
15963,19,28,470.76,4,2,3,423,9,Gold,0,red
15965,17,122,845.64,4,5,3,453,12,Platinum,0,red
15967,23,84,418.83,4,4,2,442,10,Gold,0,red
15969,2,20,666.1,5,2,3,523,10,Gold,2,blue
15970,303,11,314.1,1,1,2,112,4,Basic,1,green
15971,17,35,4199.85,4,3,5,435,12,Platinum,2,blue
15973,366,4,307.82,1,1,2,112,4,Basic,1,green
15974,39,176,3442.15,3,5,5,355,13,Platinum,2,blue
15975,84,24,371.01,2,2,2,222,6,Silver,1,green
15976,165,98,430.94,2,4,2,242,8,Silver,0,red
15977,17,65,1054.73,4,4,4,444,12,Platinum,0,red
15978,77,49,1098.78,2,3,4,234,9,Gold,0,red
15980,88,43,2398.86,2,3,5,235,10,Gold,0,red
15981,24,97,3408.48,4,4,5,445,13,Platinum,2,blue
15983,22,113,1475.02,4,4,4,444,12,Platinum,0,red
15984,2,270,2837.67,5,5,5,555,15,Diamond,2,blue
15985,123,37,1142.42,2,3,4,234,9,Gold,0,red
15986,30,14,168.12,4,2,1,421,7,Silver,1,green
15987,12,140,1451.28,5,5,4,554,14,Diamond,2,blue
15988,19,27,158.03,4,2,1,421,7,Silver,1,green
15990,44,52,792.11,3,3,3,333,9,Gold,0,red
15992,3,3,41.99,5,1,1,511,7,Silver,1,green
15993,8,552,2797.57,5,5,5,555,15,Diamond,2,blue
15994,54,35,427.07,3,3,2,332,8,Silver,0,red
15996,88,130,1060.68,2,5,4,254,11,Platinum,0,red
15998,36,506,3089.97,3,5,5,355,13,Platinum,2,blue
16000,2,9,12393.7,5,1,5,515,11,Platinum,2,blue
16003,29,103,2735.37,4,4,5,445,13,Platinum,2,blue
16005,12,218,615.39,5,5,3,553,13,Platinum,2,blue
16006,211,8,101.4,1,1,1,111,3,Basic,1,green
16007,47,385,1701.94,3,5,4,354,12,Platinum,2,blue
16008,23,33,478.78,4,3,3,433,10,Gold,0,red
16009,22,90,992.71,4,4,4,444,12,Platinum,0,red
16010,245,86,407.5,1,4,2,142,7,Silver,0,red
16011,8,212,3362.71,5,5,5,555,15,Diamond,2,blue
16012,35,94,1415.29,3,4,4,344,11,Platinum,0,red
16013,3,139,37130.6,5,5,5,555,15,Diamond,2,blue
16014,37,145,662.38,3,5,3,353,11,Platinum,0,red
16015,3,182,705.39,5,5,3,553,13,Platinum,2,blue
16016,3,235,1508.76,5,5,4,554,14,Diamond,2,blue
16017,47,32,211.88,3,3,1,331,7,Silver,1,green
16018,39,28,408.9,3,2,2,322,7,Silver,0,red
16019,46,160,3786.24,3,5,5,355,13,Platinum,2,blue
16020,16,46,851.01,4,3,3,433,10,Gold,0,red
16022,260,76,628.28,1,4,3,143,8,Silver,0,red
16023,46,101,719.81,3,4,3,343,10,Gold,0,red
16024,12,64,251.24,5,4,2,542,11,Platinum,0,red
16025,29,28,439.66,4,2,2,422,8,Silver,0,red
16026,43,32,236.09,3,3,1,331,7,Silver,1,green
16027,91,16,934.62,2,2,4,224,8,Silver,0,red
16029,38,242,81024.84,3,5,5,355,13,Platinum,2,blue
16030,309,29,331.24,1,2,2,122,5,Basic,1,green
16031,92,100,548.94,2,4,3,243,9,Gold,0,red
16033,5,1137,8816.4,5,5,5,555,15,Diamond,2,blue
16034,196,22,437.7,1,2,2,122,5,Basic,1,green
16036,87,55,758.92,2,3,3,233,8,Silver,0,red
16037,269,39,855.02,1,3,3,133,7,Silver,0,red
16038,7,26,471.78,5,2,3,523,10,Gold,0,red
16040,65,65,1313.55,3,4,4,344,11,Platinum,0,red
16041,30,6,3166.4,4,1,5,415,10,Gold,0,red
16042,22,71,1197.27,4,4,4,444,12,Platinum,0,red
16043,37,39,773.99,3,3,3,333,9,Gold,0,red
16045,119,83,1340.7,2,4,4,244,10,Gold,0,red
16048,373,8,256.44,1,1,2,112,4,Basic,1,green
16049,40,312,1111.79,3,5,4,354,12,Platinum,0,red
16050,173,10,137.9,2,1,1,211,4,Basic,1,green
16052,54,34,362.06,3,3,2,332,8,Silver,0,red
16053,32,84,1511.95,4,4,4,444,12,Platinum,0,red
16054,145,70,783.9,2,4,3,243,9,Gold,0,red
16055,220,8,134.8,1,1,1,111,3,Basic,1,green
16056,45,68,664.85,3,4,3,343,10,Gold,0,red
16057,16,121,2263.12,4,5,5,455,14,Diamond,2,blue
16059,65,180,1459.86,3,5,4,354,12,Platinum,0,red
16062,9,64,1153.62,5,4,4,544,13,Platinum,2,blue
16063,260,23,335.32,1,2,2,122,5,Basic,1,green
16065,365,74,372.09,1,4,2,142,7,Silver,0,red
16066,16,102,1521.87,4,4,4,444,12,Platinum,2,blue
16070,22,33,852.15,4,3,3,433,10,Gold,0,red
16071,44,21,326.24,3,2,2,322,7,Silver,1,green
16072,288,23,584.32,1,2,3,123,6,Silver,1,green
16073,297,1,122.4,1,1,1,111,3,Basic,1,green
